CountyCode,Pełna siedziba,Number
1465,"Mokotowskie Centrum Integracji Mieszkańców, Mokotów ul. J. P. Woronicza 44A, 02-640 Warszawa",146505112
1465,"Szkoła Podstawowa Nr 205 im. Żołnierzy Powstania Warszawskiego, Mokotów ul. Spartańska 4, 02-637 Warszawa",146505113
1465,"Szkoła Podstawowa Nr 205 im. Żołnierzy Powstania Warszawskiego, Mokotów ul. Spartańska 4, 02-637 Warszawa",146505114
1465,"Multimedialna Biblioteka dla Dzieci i Młodzieży Nr XXXI, Mokotów ul. Tyniecka 40A, 02-621 Warszawa",146505115
1465,"Szkoła Podstawowa Nr 191 im. Józefa Ignacego Kraszewskiego, Mokotów ul. Bokserska 30, 02-682 Warszawa",146505116
1465,"Szkoła Podstawowa Nr 191 im. Józefa Ignacego Kraszewskiego, Mokotów ul. Bokserska 30, 02-682 Warszawa",146505117
1465,"Przedszkole Nr 305, Mokotów ul. S. Bryły 8, 02-685 Warszawa",146505118
1465,"Szkoła Podstawowa Nr 191 im. Józefa Ignacego Kraszewskiego, Mokotów ul. P. Gruszczyńskiego 12, 02-693 Warszawa",146505119
1465,"Zakład Gospodarowania Nieruchomościami w Dzielnicy Mokotów m. st. Warszawy, Mokotów ul. Irysowa 19, 02-660 Warszawa",146505120
1465,"Ośrodek Sportu i Rekreacji m. st. Warszawy w Dzielnicy Mokotów, Mokotów ul. Niegocińska 2A, 02-698 Warszawa",146505121
1465,"Szkoła Podstawowa Nr 271 im. 11 Listopada, Mokotów ul. Niegocińska 2, 02-698 Warszawa",146505122
1465,"Przedszkole Nr 244 ""Niegocińskie Skrzaty"", Mokotów ul. Niegocińska 9, 02-698 Warszawa",146505123
1465,"Szkoła Podstawowa Nr 46 im. Stefana Starzyńskiego, Mokotów ul. Podbipięty 2, 02-732 Warszawa",146505124
1465,"Służewski Dom Kultury w Dzielnicy Mokotów m. st. Warszawy, Mokotów ul. J. S. Bacha 15, 02-743 Warszawa",146505125
1465,"Zespół Szkół Nr 27, Mokotów ul. W. Rzymowskiego 38, 02-697 Warszawa",146505126
1465,"Zespół Szkół Nr 27, Mokotów ul. W. Rzymowskiego 38, 02-697 Warszawa",146505127
1465,"DOM „Służewiec”, Mokotów ul. M. Smoluchowskiego 2, 02-679 Warszawa",146505128
1465,"Przedszkole Nr 67 ""Służewiaczek"", Mokotów ul. Sonaty 6A, 02-744 Warszawa",146505129
1465,"Szkoła Podstawowa Nr 46 im. Stefana Starzyńskiego, Mokotów ul. Wałbrzyska 5, 02-739 Warszawa",146505130
1465,"Szkoła Podstawowa Nr 107 im. Bronisława Malinowskiego, Mokotów ul. Nowoursynowska 210/212, 02-787 Warszawa",146505131
1465,"Szkoła Podstawowa Nr 103 im. Bohaterów Warszawy 1939 – 1945, Mokotów ul. Jeziorna 5/9, 02-911 Warszawa",146505132
1465,"Przedszkole z oddziałami integracyjnymi Nr 326 ""Chatka Skrzatka"", Mokotów ul. Bernardyńska 14, 02-904 Warszawa",146505133
1465,"CLXIV Liceum Ogólnokształcące Mistrzostwa Sportowego, Mokotów ul. Chełmska 23, 00-724 Warszawa",146505134
1465,"Szkoła Podstawowa Nr 33 im. Wojsk Obrony Powietrznej Kraju, Mokotów ul. Cieszyńska 8, 02-716 Warszawa",146505135
1465,"Szkoła Podstawowa Nr 33 im. Wojsk Obrony Powietrznej Kraju, Mokotów ul. Cieszyńska 8, 02-716 Warszawa",146505136
1465,"Przedszkole Nr 391, Mokotów ul. Czerniakowska 20A, 00-714 Warszawa",146505137
1465,"XLIV Liceum Ogólnokształcące im. Stefana Banacha, Mokotów ul. Dolna 6, 00-774 Warszawa",146505138
1465,"Zespół Szkolno-Przedszkolny Nr 1, Mokotów ul. Gościniec 53, 05-077 Warszawa",146505139
1465,"Zespół Szkolno-Przedszkolny Nr 1, Mokotów ul. Gościniec 53, 05-077 Warszawa",146505140
1465,"Szkoła Podstawowa Nr 103 im. Bohaterów Warszawy 1939 - 1945, Mokotów ul. Jeziorna 5/9, 02-911 Warszawa",146505141
1465,"Zespół Szkół Hotelarsko-Turystyczno-Gastronomicznych Nr 1, Mokotów ul. Krasnołęcka 3, 00-734 Warszawa",146505142
1465,"Szkoła Podstawowa Nr 103 im. Bohaterów Warszawy 1939 - 1945, Mokotów ul. B. Limanowskiego 9, 02-943 Warszawa",146505143
1465,"Przedszkole Nr 196 ""Kraina Misiów"", Mokotów ul. L. Nabielaka 18A, 00-743 Warszawa",146505144
1465,"Szkoła Podstawowa Sportowa Nr 272 im. Eugeniusza Lokajskiego, Mokotów ul. Piaseczyńska 114/116, 00-765 Warszawa",146505145
1465,"Szkoła Podstawowa Sportowa Nr 272 im. Eugeniusza Lokajskiego, Mokotów ul. Piaseczyńska 114/116, 00-765 Warszawa",146505146
1465,"Przedszkole Nr 275, Mokotów ul. J. F. Piwarskiego 5, 00-770 Warszawa",146505147
1465,"CLVI Liceum Ogólnokształcące Integracyjne „Przy Łazienkach Królewskich”, Mokotów ul. Podchorążych 49/61, 00-722 Warszawa",146505148
1465,"CLVI Liceum Ogólnokształcące Integracyjne „Przy Łazienkach Królewskich”, Mokotów ul. Podchorążych 49/61, 00-722 Warszawa",146505149
1465,"Szkoła Podstawowa Nr 260 im. Jana Matejki, Mokotów ul. Zakrzewska 24, 00-737 Warszawa",146505150
1465,"Przedszkole Nr 294 ""Promyk Czerniakowa"", Mokotów ul. Czerniakowska 50A, 00-717 Warszawa",146505151
1465,"Szkoła Podstawowa Nr 190 im. Orła Białego, Mokotów ul. Zwierzyniecka 10, 00-719 Warszawa",146505152
1465,"CLV Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Bohaterek Powstania Warszawskiego, Mokotów ul. W. Żywnego 25, 02-701 Warszawa",146505153
1465,"SM „ARBUZOWA” Klub Osiedlowy, Mokotów ul. Arbuzowa 16, 02-747 Warszawa",146505154
1465,"Szkoła Podstawowa Nr 307 im. Króla Jana III Sobieskiego, Mokotów ul. Barcelońska 8, 02-762 Warszawa",146505155
1465,"Szkoła Podstawowa Nr 307 im. Króla Jana III Sobieskiego, Mokotów ul. Barcelońska 8, 02-762 Warszawa",146505156
1465,"Przedszkole Nr 349 ""Barcelonka"", Mokotów ul. Barcelońska 8, 02-762 Warszawa",146505157
1465,"Szkoła Podstawowa Integracyjna Nr 339 im. Raoula Wallenberga, Mokotów ul. Św. Bonifacego 10, 02-914 Warszawa",146505158
1465,"Szkoła Podstawowa Nr 212 im. Krystyny Krahelskiej, Mokotów ul. Czarnomorska 3, 02-758 Warszawa",146505159
1465,"Szkoła Podstawowa Nr 212 im. Krystyny Krahelskiej, Mokotów ul. Czarnomorska 3, 02-758 Warszawa",146505160
1465,"Przedszkole Nr 284, Mokotów ul. Jałtańska 8, 02-760 Warszawa",146505161
1465,"Przedszkole Nr 325, Mokotów ul. Kaspijska 5, 02-760 Warszawa",146505162
1465,"Szkoła Podstawowa Nr 115 im. Wandy Turowskiej, Mokotów ul. Okrężna 80, 02-933 Warszawa",146505163
1465,"Przedszkole Nr 300, Mokotów ul. Portofino 4, 02-764 Warszawa",146505164
1465,"COBRO-Instytut Badawczy Opakowań, Mokotów ul. Konstancińska 11, 02-936 Warszawa",146505165
1465,"Przedszkole Nr 299 ""Bernardyńskie Krasnale"", Mokotów ul. Przy Bernardyńskiej Wodzie 13, 02-943 Warszawa",146505166
1465,"Zespół Szkół Nr 59, Mokotów ul. Jana III Sobieskiego 68, 02-930 Warszawa",146505167
1465,"Zespół Szkół Nr 59, Mokotów ul. Jana III Sobieskiego 68, 02-930 Warszawa",146505168
1465,"Przedszkole Nr 311 ""Sadybiańskie Świerszcze"", Mokotów ul. Jana III Sobieskiego 72B, 02-930 Warszawa",146505169
1465,"Szkoła Podstawowa Nr 157 im. Adama Mickiewicza, Mokotów ul. Kazimierzowska 16, 02-589 Warszawa",146505170
1465,"Szkoła Podstawowa Nr 191 im. Józefa Ignacego Kraszewskiego, Mokotów ul. P. Gruszczyńskiego 12, 02-693 Warszawa",146505171
1465,"LXVIII Liceum Ogólnokształcące im. Tytusa Chałubińskiego, Mokotów ul. L. Narbutta 65/71, 02-524 Warszawa",146505172
1465,"Centrum Alzheimera, Mokotów al. Wilanowska 257, 02-730 Warszawa",1465051109
1465,"Dom Lekarza Seniora im. dr Kazimierza Fritza, Mokotów ul. Wołoska 139, 02-507 Warszawa",1465051110
1465,"Szpital Czerniakowski Spółka z o. o., Mokotów ul. Stępińska 19/25, 00-739 Warszawa",1465051111
1465,"Instytut Psychiatrii i Neurologii w Warszawie, Mokotów ul. Jana III Sobieskiego 9, 02-957 Warszawa",1465051112
1465,"Centralny Szpital Kliniczny MSWiA w Warszawie, Mokotów ul. Wołoska 137, 02-507 Warszawa",1465051113
1465,"Szpital Specjalistyczny im. Świętej Rodziny SPZOZ, Mokotów ul. A. J. Madalińskiego 25, 02-544 Warszawa",1465051114
1465,"Narodowy Instytut Geriatrii, Reumatologii i Rehabilitacji im. prof. dr hab. med. Eleonory Reicher, Mokotów ul. Spartańska 1, 02-637 Warszawa",1465051115
1465,"XLVIII LO im. Edwarda Dembowskiego, Ochota ul. Barska 32, 02-315 Warszawa",146506201
1465,"XLVIII LO im. Edwarda Dembowskiego, Ochota ul. Barska 32, 02-315 Warszawa",146506202
1465,"Urząd Dzielnicy Ochota m. st. Warszawy, Ochota ul. Grójecka 17A, 02-021 Warszawa",146506203
1465,"Szkoła Podstawowa nr 97, Ochota ul. Spiska 1, 02-302 Warszawa",146506204
1465,"Szkoła Podstawowa nr 97, Ochota ul. Spiska 1, 02-302 Warszawa",146506205
1465,"Urząd Dzielnicy Ochota m. st. Warszawy, Ochota ul. Grójecka 17A, 02-023 Warszawa",146506206
1465,"Szkoła Podstawowa nr 97, Ochota ul. Spiska 1, 02-302 Warszawa",146506207
1465,"Szkoła Podstawowa nr 23, Ochota ul. Reja 1, 02-034 Warszawa",146506208
1465,"Instytut Chemii UW, Ochota ul. L. Pasteura 1, 02-093 Warszawa",146506209
1465,"Ośrodek Kultury Ochoty pawilon ""Pod Okiem"", Ochota ul. Grójecka 79, 02-094 Warszawa",146506210
1465,"Urząd m. st. Warszawy, Ochota pl. Starynkiewicza 7/9, 02-015 Warszawa",146506211
1465,"XIV LO im. Stanisława Staszica, Ochota ul. Nowowiejska 37A, 02-010 Warszawa",146506212
1465,"VII Liceum Ogólnokształcące im. Juliusza Słowackiego, Ochota ul. Wawelska 46, 02-067 Warszawa",146506213
1465,"Prywatna Szkoła Podstawowa im. Jana Brzechwy, Ochota ul. Harfowa 2, 02-384 Warszawa",146506214
1465,"Prywatna Szkoła Podstawowa im. Jana Brzechwy, Ochota ul. Przy Parku 36, 02-384 Warszawa",146506215
1465,"XLVIII LO im Edwarda Dembowskiego, Ochota ul. Szczęśliwicka 50/54, 02-353 Warszawa",146506216
1465,"XLVIII LO im Edwarda Dembowskiego, Ochota ul. Szczęśliwicka 50/54, 02-353 Warszawa",146506217
1465,"Zespół Szkół nr 4, Ochota ul. Szczęśliwicka 46, 02-353 Warszawa",146506218
1465,"SZPZLO, Ochota ul. Szczęśliwicka 36, 02-353 Warszawa",146506219
1465,"Szkoła Podstawowa z Oddziałami Integracyjnymi nr 61, Ochota ul. Białobrzeska 27, 02-340 Warszawa",146506220
1465,"Szkoła Podstawowa z Oddziałami Integracyjnymi nr 61, Ochota ul. Białobrzeska 27, 02-340 Warszawa",146506221
1465,"Urząd Dzielnicy Ochota m. st. Warszawy, Ochota ul. Białobrzeska 26, 02-365 Warszawa",146506222
1465,"Młodzieżowy Dom Kultury ""Ochota"", Ochota ul. Rokosowska 10, 02-348 Warszawa",146506223
1465,"Szkoła Podstawowa nr 175, Ochota ul. Trzech Budrysów 32, 02-381 Warszawa",146506224
1465,"Zespół Szkół nr 26, Ochota ul. S. Skarżyńskiego 8, 02-377 Warszawa",146506225
1465,"Zespół Szkół nr 26, Ochota ul. S. Skarżyńskiego 8, 02-377 Warszawa",146506226
1465,"Dom Pomocy Społecznej dla Kombatantów, Ochota ul. Dickensa 25, 02-382 Warszawa",146506227
1465,"Zespół Szkół nr 26, Ochota ul. Urbanistów 3, 02-397 Warszawa",146506228
1465,"Szkoła Podstawowa z Oddziałami Integracyjnymi nr 280, Ochota ul. Gorlicka 3, 02-130 Warszawa",146506229
1465,"Szkoła Podstawowa z Oddziałami Integracyjnymi nr 280, Ochota ul. Gorlicka 3, 02-130 Warszawa",146506230
1465,"Urząd Dzielnicy Ochota m. st. Warszawy, Ochota Pawińskiego 30, 02-106 Warszawa",146506231
1465,"Prywatna Szkoła Podstawowa im. Jana Brzechwy, Ochota ul. Harfowa 2, 02-397 Warszawa",146506232
1465,"Szkoła Podstawowa nr 264, Ochota ul. W. Skorochód Majewskiego 17, 02-104 Warszawa",146506233
1465,"Szkoła Podstawowa nr 152, Ochota ul. Powstańców Wielkopolskich 4, 02-398 Warszawa",146506234
1465,"Szkoła Podstawowa nr 264, Ochota ul. W. Skorochód Majewskiego 17, 02-104 Warszawa",146506235
1465,"Szkoła Podstawowa nr 10, Ochota ul. Jasielska 49/53, 02-128 Warszawa",146506236
1465,"CLX LO im. Gen. Dyw. Stefana Roweckiego ""Grota"", Ochota ul. J. Siemieńskiego 6, 02-106 Warszawa",146506237
1465,"SZPZLO Warszawa Ochota, Ochota ul. Sanocka 6, 02-110 Warszawa",146506238
1465,"Szkoła Podstawowa nr 10, Ochota ul. Jasielska 49/53, 02-128 Warszawa",146506239
1465,"Przedszkole nr 255, Ochota ul. W. Korotyńskiego 3, 02-121 Warszawa",146506240
1465,"Szkoła Podstawowa z Oddziałami Integracyjnymi nr 280, Ochota ul. Gorlicka 3, 02-130 Warszawa",146506241
1465,"Centrum Onkologii-Instytut im. M. Skłodowskiej-Curie, Ochota Wawelska 15B, 02-061 Warszawa",1465061116
1465,"Szpital Kliniczny Dzieciątka Jezus, Ochota W. H. Lindleya 4, 02-005 Warszawa",1465061117
1465,"Samodzielny Publiczny Centralny Szpital Kliniczny, Ochota S. Banacha 1A, 02-097 Warszawa",1465061118
1465,"Wojewódzki Szpital Chirurgii Urazowej Św. Anny SPZOZ, Ochota Barska 16/20, 02-315 Warszawa",1465061119
1465,"Uniwersyteckie Centrum Zdrowia Kobiety i Noworodka, Ochota pl. S. Starynkiewicza 1/3, 02-015 Warszawa",1465061120
1465,"Dom Pomocy Społecznej ""Chemik"", Ochota W. Korotyńskiego 10, 02-121 Warszawa",1465061121
1465,"LXXII Liceum Ogólnokształcące im. Jakuba Jasińskiego, Praga-Południe ul. Grochowska 346/348, 03-838 Warszawa",146507401
1465,"Poradnia Psychologiczno-Pedagogiczna nr 4, Praga-Południe ul. Mińska 1/5, 03-805 Warszawa",146507402
1465,"Szkoła Podstawowa nr 255, Praga-Południe ul. Kamionkowska 36/44, 03-806 Warszawa",146507403
1465,"Zespół Szkół Specjalnych Nr 91, Praga-Południe ul. Weterynaryjna 3, 03-805 Warszawa",146507404
1465,"XIX Liceum Ogólnokształcące im. Powstańców Warszawy, Praga-Południe ul. Zbaraska 1, 03-836 Warszawa",146507405
1465,"Poradnia Psychologiczno-Pedagogiczna nr 16, Praga-Południe ul. Siennicka 40, 04-414 Warszawa",146507406
1465,"Zespół Szkół Nr 12, Praga-Południe ul. Siennicka 15, 04-393 Warszawa",146507407
1465,"Przedszkole nr 51, Praga-Południe ul. W. Chrzanowskiego 7, 04-495 Warszawa",146507408
1465,"Szkoła Podstawowa nr 72, Praga-Południe ul. L. M. Paca 44, 04-395 Warszawa",146507409
1465,"Ośrodek Pomocy Społecznej, Praga-Południe ul. L. M Paca 42, 04-381 Warszawa",146507410
1465,"Przedszkole 230 (wejście od ul. Romea i Julii), Praga-Południe ul. Szaserów 118A, 04-386 Warszawa",146507411
1465,"Przedszkole Nr 249, Praga-Południe ul. Kobielska 5, 04-386 Warszawa",146507412
1465,"Straż Miejska m. st. Warszawy VII Oddział Terenowy, Praga-Południe ul. Kobielska 5, 04-386 Warszawa",146507413
1465,"Przedszkole nr 48, Praga-Południe ul. Szaserów 119, 04-349 Warszawa",146507414
1465,"Młodzieżowy Ośrodek Socjoterapii nr 7, Praga-Południe ul. Osowska 81, 04-359 Warszawa",146507415
1465,"Szkoła Podstawowa nr 141, Praga-Południe ul. Szaserów 117, 04-359 Warszawa",146507416
1465,"Szkoła Podstawowa nr 141, Praga-Południe ul. Szaserów 117, 04-249 Warszawa",146507417
1465,"Zespół Szkół nr 90, Praga-Południe ul. A. Kordeckiego 54, 04-351 Warszawa",146507418
1465,"Szkoła Podstawowa 374, Praga-Południe ul. Boremlowska 6/12, 04-349 Warszawa",146507419
1465,"AN nr 7, Praga-Południe ul. Hetmańska 25, 04-349 Warszawa",146507420
1465,"Szkoła Podstawowa nr 215, Praga-Południe ul. Kwatery Głównej 13, 04-330 Warszawa",146507421
1465,"Szkoła Podstawowa nr 215, Praga-Południe ul. Kwatery Głównej 13, 04-309 Warszawa",146507422
1465,"XXIII Liceum Ogólnokształcące im. Marii Skłodowskiej-Curie, Praga-Południe ul. Naddnieprzańska 2/4, 04-305 Warszawa",146507423
1465,"Przedszkole nr 179, Praga-Południe ul. Jarocińska 12/14, 04-294 Warszawa",146507424
1465,"Szkoła Podstawowa nr 163, Praga-Południe ul. Tarnowiecka 4, 04-294 Warszawa",146507425
1465,"Przedszkole nr 177, Praga-Południe ul. Tarnowiecka 4, 04-205 Warszawa",146507426
1465,"Szkoła Podstawowa nr 163, Praga-Południe ul. Osiecka 28/32, 04-171 Warszawa",146507427
1465,"Zespół Szkół Spożywczo-Gastronomicznych, Praga-Południe ul. Komorska 17/23, 04-174 Warszawa",146507428
1465,"Szkoła Podstawowa nr 163, Praga-Południe ul. Osiecka 28/32, 04-174 Warszawa",146507429
1465,"Zespół Szkół Spożywczo-Gastronomicznych, Praga-Południe ul. Komorska 17/23, 04-173 Warszawa",146507430
1465,"Szkoła Podstawowa nr 163, Praga-Południe ul. Tarnowiecka 4, 04-161 Warszawa",146507431
1465,"Zespół Szkół Gastronomiczno-Hotelarskich, Praga-Południe ul. Majdańska 30/36, 04-161 Warszawa",146507432
1465,"Zespół Szkół Gastronomiczno-Hotelarskich, Praga-Południe ul. Majdańska 30/36, 04-173 Warszawa",146507433
1465,"Zespół Szkół nr 5, Praga-Południe ul. Szczawnicka 1, 04-161 Warszawa",146507434
1465,"Zespół Szkół nr 5, Praga-Południe ul. Szczawnicka 1, 04-174 Warszawa",146507435
1465,"Szkoła Podstawowa nr 246, Praga-Południe ul. Białowieska 22, 04-110 Warszawa",146507436
1465,"XLVII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego, Praga-Południe ul. Międzyborska 64/70, 04-110 Warszawa",146507437
1465,"Szkoła Podstawowa nr 60, Praga-Południe ul. Zbaraska 3, 04-089 Warszawa",146507438
1465,"Medyczna Szkoła Policealna Nr 4, Praga-Południe ul. Grenadierów 30A, 04-089 Warszawa",146507439
1465,"XCIX Liceum Ogólnokształcące z Oddziałami Dwujęzycznymi im. Zbigniewa Herberta, Praga-Południe ul. Fundamentowa 38/42, 04-063 Warszawa",146507440
1465,"Przedszkole nr 220, Praga-Południe ul. Walewska 7, 04-068 Warszawa",146507441
1465,"Szkoła Podstawowa nr 120, Praga-Południe ul. Międzyborska 64/70, 04-014 Warszawa",146507442
1465,"XLVII Liceum Ogólnokształcące im. Stanisława Wyspiańskiego, Praga-Południe ul. Międzyborska 64/70, 04-062 Warszawa",146507443
1465,"Szkoła Podstawowa nr 279, Praga-Południe ul. Cyrklowa 1, 04-036 Warszawa",146507444
1465,"Szkoła Podstawowa nr 279, Praga-Południe ul. Cyrklowa 1, 04-036 Warszawa",146507445
1465,"Przedszkole nr 54, Praga-Południe ul. Bracławska 8A, 04-022 Warszawa",146507446
1465,"ZHR, Praga-Południe ul. Jakubowska 18, 04-010 Warszawa",146507447
1465,"Szkoła Podstawowa 373, Praga-Południe ul. Angorska 2, 04-010 Warszawa",146507448
1465,"Zespół Szkół nr 21, Praga-Południe ul. Saska 78, 04-044 Warszawa",146507449
1465,"Zespół Szkół nr 21, Praga-Południe ul. Saska 78, 04-044 Warszawa",146507450
1465,"XXXV Liceum Ogólnokształcące im. Bolesława Prusa, Praga-Południe ul. Zwycięzców 7/9, 04-044 Warszawa",146507451
1465,"Szkoła Podstawowa nr 168, Praga-Południe ul. Zwycięzców 44, 03-902 Warszawa",146507452
1465,"Szkoła Podstawowa nr 168, Praga-Południe ul. Zwycięzców 44, 03-913 Warszawa",146507453
1465,"Przedszkole nr 162 (wejście od ul. Francuskiej 34), Praga-Południe ul. Dąbrówki 3, 03-914 Warszawa",146507454
1465,"IV Liceum Ogólnokształcące im. Adama Mickiewicza, Praga-Południe ul. Saska 59, 03-914 Warszawa",146507455
1465,"IV Liceum Ogólnokształcące im. Adama Mickiewicza, Praga-Południe ul. Saska 59, 03-936 Warszawa",146507456
1465,"Szkoła Podstawowa nr 143, Praga-Południe al. Stanów Zjednoczonych 27, 03-936 Warszawa",146507457
1465,"Prom Kultury Saska Kępa, Praga-Południe ul. Brukselska 23, 03-938 Warszawa",146507458
1465,"Szkoła Podstawowa nr 397, Praga-Południe ul. Afrykańska 11, 03-938 Warszawa",146507459
1465,"Zespół Szkół nr 37, Praga-Południe al. Stanów Zjednoczonych 24, 03-909 Warszawa",146507460
1465,"Szkoła Podstawowa nr 397, Praga-Południe ul. Afrykańska 11, 03-914 Warszawa",146507461
1465,"Przedszkole nr 295, Praga-Południe ul. Afrykańska 9, 03-914 Warszawa",146507462
1465,"Dom Pomocy Społecznej im. Matysiaków, Praga-Południe ul. Arabska 3, 03-947 Warszawa",146507463
1465,"Żłobek nr 45, Praga-Południe ul. Pawlikowskiego 2, 03-973 Warszawa",146507464
1465,"Przedszkole nr 384, Praga-Południe ul. J. Meissnera 8B, 03-966 Warszawa",146507465
1465,"Szkoła Podstawowa nr 185, Praga-Południe ul. gen. T. Bora-Komorowskiego 31, 03-964 Warszawa",146507466
1465,"Szkoła Podstawowa nr 135, Praga-Południe ul. G. Przemyka 5, 03-966 Warszawa",146507467
1465,"Przedszkole nr 198, Praga-Południe ul. G. Przemyka 5, 03-966 Warszawa",146507468
1465,"Klub Kultury Gocław, filia Centrum Promocji Kultury, Praga-Południe ul. gen. R. Abrahama 10, 03-977 Warszawa",146507469
1465,"oddział zamiejscowy Przedszkola nr 198, Praga-Południe ul. gen. R. Abrahama 10, 03-983 Warszawa",146507470
1465,"Szkoła Podstawowa nr 375, Praga-Południe ul. gen. A. Abrahama 10, 03-982 Warszawa",146507471
1465,"Szkoła Podstawowa nr 312, Praga-Południe ul. W. Umińskiego 12, 03-982 Warszawa",146507472
1465,"Szkoła Podstawowa nr 312, Praga-Południe ul. W. Umińskiego 12, 03-982 Warszawa",146507473
1465,"Szkoła Podstawowa nr 312, Praga-Południe ul. W. Umińskiego 12, 03-982 Warszawa",146507474
1465,"Przedszkole nr 425, Praga-Południe ul. T. Rechniewskiego 11A, 03-982 Warszawa",146507475
1465,"Przedszkole nr 218, Praga-Południe ul. T. Rechniewskiego 5B, 03-982 Warszawa",146507476
1465,"Szkoła Podstawowa nr 312, Praga-Południe ul. W. Umińskiego 11, 03-982 Warszawa",146507477
1465,"Szkoła Podstawowa nr 312, Praga-Południe ul. W. Umińskiego 11, 03-984 Warszawa",146507478
1465,"Żłobek nr 33, Praga-Południe ul. W. Umińskiego 9, 03-984 Warszawa",146507479
1465,"Przedszkole Nr 380, Praga-Południe ul. gen. T. Bora-Komorowskiego 10A, 03-984 Warszawa",146507480
1465,"Biblioteka Publiczna im. Zygmunta Jana Rumla w Dzielnicy Praga – Południe m. st. Warszawy, Praga-Południe ul. J. Meissnera 5, 03-984 Warszawa",146507481
1465,"Areszt Śledczy Warszawa Grochów, Praga-Południe ul. J. Chłopickiego 71A, 04-275 Warszawa",1465071131
1465,"Wojskowy Instytut Medyczny, Praga-Południe ul. Szaserów 128, 04-349 Warszawa",1465071132
1465,"Szpital Grochowski im. dr med. Rafała Masztaka sp. zo. o, Praga-Południe ul. Grenadierów 51/59, 04-073 Warszawa",1465071133
1465,"Dom Pomocy Społecznej im. Matysiaków, Praga-Południe ul. Arabska 3, 03-977 Warszawa",1465071134
1465,"(ZGN), Praga-Północ ul. Jagiellońska 61, 03-301 Warszawa",146508361
1465,"Zespół Szkół nr 73, Praga-Północ ul. W. Burdzińskiego 4, 03-480 Warszawa",146508362
1465,"Zespół Szkół nr 14, Praga-Północ ul. J. Szanajcy 5, 03-481 Warszawa",146508363
1465,"Zespół Szkół nr 14, Praga-Północ ul. J. Szanajcy 17/19, 03-481 Warszawa",146508364
1465,"Szkoła Muzyczna nr 2, Praga-Północ ul. Namysłowska 4, 03-454 Warszawa",146508365
